,,carbon dioxide,carbon dioxide,carbon dioxide,methane,methane,methane,nitrous oxide,nitrous oxide,nitrous oxide,isoprene,isoprene,isoprene,ammonia,ammonia,ammonia,sulfur dioxide,sulfur dioxide,sulfur dioxide,acetaldehyde,acetaldehyde,acetaldehyde,trichloroethylene,trichloroethylene,trichloroethylene,methylethylketone,methylethylketone,methylethylketone,black carbon,black carbon,black carbon,benzene,benzene,benzene,tropospheric ozone,tropospheric ozone,tropospheric ozone,ethanol,ethanol,ethanol,acetone,acetone,acetone,carbon monoxide,carbon monoxide,carbon monoxide,HFC-161,HFC-161,HFC-161,HFC-152,HFC-152,HFC-152,HCFC-151,HCFC-151,HCFC-151,HCFC-141a,HCFC-141a,HCFC-141a,HCFC-131,HCFC-131,HCFC-131,methylbromide,methylbromide,methylbromide,HCFC-31,HCFC-31,HCFC-31
,,Mean MCTP carbon dioxide,Q5 MCTP carbon dioxide,Q95 MCTP carbon dioxide,Mean MCTP methane,Q5 MCTP methane,Q95 MCTP methane,Mean MCTP nitrous oxide,Q5 MCTP nitrous oxide,Q95 MCTP nitrous oxide,Mean MCTP isoprene,Q5 MCTP isoprene,Q95 MCTP isoprene,Mean MCTP ammonia,Q5 MCTP ammonia,Q95 MCTP ammonia,Mean MCTP sulfur dioxide,Q5 MCTP sulfur dioxide,Q95 MCTP sulfur dioxide,Mean MCTP acetaldehyde,Q5 MCTP acetaldehyde,Q95 MCTP acetaldehyde,Mean MCTP trichloroethylene,Q5 MCTP trichloroethylene,Q95 MCTP trichloroethylene,Mean MCTP methylethylketone,Q5 MCTP methylethylketone,Q95 MCTP methylethylketone,Mean MCTP black carbon,Q5 MCTP black carbon,Q95 MCTP black carbon,Mean MCTP benzene,Q5 MCTP benzene,Q95 MCTP benzene,Mean MCTP tropospheric ozone,Q5 MCTP tropospheric ozone,Q95 MCTP tropospheric ozone,Mean MCTP ethanol,Q5 MCTP ethanol,Q95 MCTP ethanol,Mean MCTP acetone,Q5 MCTP acetone,Q95 MCTP acetone,Mean MCTP carbon monoxide,Q5 MCTP carbon monoxide,Q95 MCTP carbon monoxide,Mean MCTP HFC-161,Q5 MCTP HFC-161,Q95 MCTP HFC-161,Mean MCTP HFC-152,Q5 MCTP HFC-152,Q95 MCTP HFC-152,Mean MCTP HCFC-151,Q5 MCTP HCFC-151,Q95 MCTP HCFC-151,Mean MCTP HCFC-141a,Q5 MCTP HCFC-141a,Q95 MCTP HCFC-141a,Mean MCTP HCFC-131,Q5 MCTP HCFC-131,Q95 MCTP HCFC-131,Mean MCTP methylbromide,Q5 MCTP methylbromide,Q95 MCTP methylbromide,Mean MCTP HCFC-31,Q5 MCTP HCFC-31,Q95 MCTP HCFC-31
SSP1-1.9,2024,3.0529097207419636e-14,1.5359829960002322e-14,5.03217117629939e-14,8.448945970245722e-12,3.2775109946488733e-12,2.053562823089098e-11,2.039741580279663e-11,8.181311750473516e-12,4.603485502860342e-11,1.8140465208618857e-12,2.795363929517661e-13,4.432759514785206e-12,9.620668883726616e-12,1.4825017145990764e-12,2.3508830144375365e-11,7.548156631660098e-13,1.163136917374499e-13,1.8444490118248733e-12,1.0367347662762163e-12,1.5975615491649745e-13,2.533339606602838e-12,1.226754942735887e-13,1.8903740768743443e-14,2.997668241792739e-13,1.2291481439507476e-12,1.8940618920847897e-13,3.003516209490345e-12,9.38134876224085e-09,1.4456235624946214e-09,2.292403337461478e-08,1.031948363846501e-13,1.5901859187440836e-14,2.521643671207626e-13,5.379917210838389e-12,8.290210254303244e-13,1.3146234414195759e-11,2.568862632974933e-12,3.9585016945479355e-13,6.277210072687903e-12,1.2489486787990187e-12,1.924634841300165e-13,3.0520766458742026e-12,9.633914263982934e-14,1.486015409026963e-14,2.357703531016599e-13,1.294095503676432e-12,1.9971307765154434e-13,3.1623219076282698e-12,2.608712678621279e-12,4.131688918116235e-13,6.0283136124707274e-12,1.1489015476433158e-12,1.8374985092470428e-13,2.606560156195253e-12,1.5482056025946992e-12,2.479584912064879e-13,3.503860667984351e-12,2.3643223324050686e-12,4.048069149817074e-13,5.2340145103143986e-12,1.5311408624196914e-13,2.660934496336549e-14,3.3885132963016647e-13,3.283980465232188e-12,5.892034248020396e-13,7.219024743955997e-12
SSP1-1.9,2025,2.963554200377037e-14,0.0,5.272839536744437e-14,1.2227414028436099e-11,4.181388690005049e-12,2.745399055067529e-11,2.850425502777951e-11,1.0214942372618463e-11,6.060185279325442e-11,2.4230354168908907e-12,0.0,5.710025509359456e-12,1.2850398912798624e-11,0.0,3.028272103908314e-11,1.0082128898250408e-12,0.0,2.375912988986771e-12,1.3847743306030745e-12,0.0,3.2633021776444807e-12,1.638585692214062e-13,0.0,3.861423583242292e-13,1.6417823088590418e-12,0.0,3.868956598426144e-12,1.2530737248301128e-08,0.0,2.9529419520697974e-08,1.3783810973131236e-13,0.0,3.2482361472767775e-13,7.185995079835148e-12,0.0,1.6934222202292493e-11,3.4312487465256573e-12,0.0,8.08594057459297e-12,1.668167257057953e-12,0.0,3.931542508485686e-12,1.2853110320077418e-13,0.0,3.0348336880616206e-13,1.7255061336523637e-12,0.0,4.072347198211158e-12,3.3903622931042983e-12,0.0,7.83650837511565e-12,1.4813354021226785e-12,0.0,3.420019498263678e-12,1.994029438019191e-12,0.0,4.602822367528842e-12,2.9250003090152888e-12,0.0,6.6576450488565524e-12,1.8810996782697395e-13,0.0,4.2737822152353874e-13,3.981123973122442e-12,0.0,9.014771387175469e-12
SSP1-1.9,2026,2.5272785646309176e-14,0.0,5.404001531646429e-14,1.6610553317587596e-11,2.9581122004708797e-12,3.420738673273809e-11,3.779144662056403e-11,7.96265710162649e-12,7.63522980759051e-11,2.4249370369420564e-12,0.0,5.779381497336148e-12,1.2860484021777164e-11,0.0,3.065054567188828e-11,1.0090041443951666e-12,0.0,2.404771667888946e-12,1.3858611139885317e-12,0.0,3.302939399269155e-12,1.6398716690455344e-13,0.0,3.9083257988581916e-13,1.6430707944240622e-12,0.0,3.91595031270692e-12,1.2540571483922046e-08,0.0,2.988809428701543e-08,1.3794628632314215e-13,0.0,3.2876903715716976e-13,7.191634459230884e-12,0.0,1.7139908341329372e-11,3.4339414917016028e-12,0.0,8.184153782327871e-12,1.669425487170953e-12,0.0,3.978713658220723e-12,1.2851075754095359e-13,0.0,3.061686924363001e-13,1.7244153056447113e-12,0.0,4.107569561405783e-12,3.322313038090306e-12,0.0,8.200565548419211e-12,1.4433361278494813e-12,0.0,3.6343050795661413e-12,1.941399333470885e-12,0.0,4.901036752328258e-12,2.773398194695419e-12,0.0,6.965180854796414e-12,1.7761113072466944e-13,0.0,4.452769288259874e-13,3.729779096038735e-12,0.0,9.315424482590764e-12
SSP1-1.9,2027,1.9216432432376976e-14,0.0,4.284688397703287e-14,2.0530939590796542e-11,0.0,4.45749166720771e-11,4.589126988237867e-11,0.0,9.764734251052202e-11,1.6971785359099232e-12,0.0,6.025750205710378e-12,9.000867697042108e-12,0.0,3.195714489044291e-11,7.061874805092213e-13,0.0,2.5072844523496747e-12,9.699442503379694e-13,0.0,3.4437400911790716e-12,1.1477225824636296e-13,0.0,4.0749334504579683e-13,1.1499616042788092e-12,0.0,4.082882988987929e-12,8.77696551552365e-09,0.0,3.1162191037446807e-08,9.654662067076015e-14,0.0,3.427841014119149e-13,5.0333214513843754e-12,0.0,1.7870564035668327e-11,2.4033662260593356e-12,0.0,8.533035382791189e-12,1.1684039018066594e-12,0.0,4.148353748355001e-12,8.993600102057727e-14,0.0,3.192925928792701e-13,1.2067582543483588e-12,0.0,4.2840910005848134e-12,2.324440107626689e-12,0.0,8.207950793462362e-12,1.0102475294502039e-12,0.0,3.5565371176809558e-12,1.3589615361400042e-12,0.0,4.781974640367064e-12,1.951801225817249e-12,0.0,6.601024536257572e-12,1.2517091552700882e-13,0.0,4.1727653569447686e-13,2.636568093579304e-12,0.0,8.832964959284929e-12
SSP1-1.9,2028,1.5269319868147974e-14,0.0,4.3289613271978936e-14,1.643554000597499e-11,0.0,4.3802677779273356e-11,3.673104342963434e-11,0.0,9.63621899260053e-11,1.10552927416464e-12,0.0,4.27169979131029e-12,5.863097205991897e-12,0.0,2.2654661162358005e-11,4.600051887487178e-13,0.0,1.7774328683103768e-12,6.318143556307664e-13,0.0,2.441293337197385e-12,7.476178178585677e-14,0.0,2.8887510725932123e-13,7.490762997506095e-13,0.0,2.894386560444545e-12,5.717249016788141e-09,0.0,2.209111237722472e-08,6.288973918466946e-14,0.0,2.430022361494719e-13,3.2786677185517435e-12,0.0,1.2668576689796219e-11,1.5655346799020179e-12,0.0,6.0491326596206675e-12,7.611210551674992e-13,0.0,2.9405975608254742e-12,5.865881382065651e-14,0.0,2.258703530814201e-13,7.875903271989419e-13,0.0,3.027384073736e-12,1.5589202987060227e-12,0.0,6.219679089209723e-12,6.830509606732718e-13,0.0,2.753872559895506e-12,9.19823999413082e-13,0.0,3.713199739261047e-12,1.3732946343668252e-12,0.0,5.4713822074283676e-12,8.862935897924331e-14,0.0,3.5110958256468137e-13,1.889014677326641e-12,0.0,7.312973470518478e-12
SSP1-1.9,2029,1.3809014107541068e-14,0.0,4.5953010965533805e-14,9.332530026768274e-12,0.0,3.4481867128484373e-11,2.1318006175589234e-11,0.0,7.616784355180405e-11,1.1565262129350093e-12,0.0,4.492356408405045e-12,6.133555905011506e-12,0.0,2.3824898102623063e-11,4.812247593135905e-13,0.0,1.8692469804893816e-12,6.609593079728832e-13,0.0,2.5673994671781864e-12,7.821046658977371e-14,0.0,3.0379708376628313e-13,7.836304260731156e-13,0.0,3.0438974292306477e-12,5.980979887473936e-09,0.0,2.3232238945841388e-08,6.579077876221292e-14,0.0,2.555546284042553e-13,3.4299093097666983e-12,0.0,1.3322980981182283e-11,1.6377511944779523e-12,0.0,6.361604989443805e-12,7.962289202227405e-13,0.0,3.0931238866439693e-12,6.136014961639094e-14,0.0,2.390287052027818e-13,8.23828734711315e-13,0.0,3.2137978032484924e-12,1.6268214963757273e-12,0.0,6.6541527293254694e-12,7.120587483864403e-13,0.0,2.86566813003675e-12,9.587393623815607e-13,0.0,3.850040371781651e-12,1.4199965723353506e-12,0.0,5.670678779712953e-12,9.147598386883417e-14,0.0,3.597079944161312e-13,1.9421596881715625e-12,0.0,7.41195469242453e-12
SSP1-1.9,2030,1.1870138130045329e-14,0.0,4.5067350251746626e-14,8.08680733818845e-12,0.0,3.107915582041726e-11,1.8624330529538418e-11,0.0,6.860760719832956e-11,1.2082364158554136e-12,0.0,4.811403971851729e-12,6.407797350578823e-12,0.0,2.5516944547287534e-11,5.027411155155634e-13,0.0,2.002001072192659e-12,6.905118935996884e-13,0.0,2.749736412409194e-12,8.170738611708165e-14,0.0,3.25372780471134e-13,8.186678406112664e-13,0.0,3.260075303354944e-12,6.248399406534597e-09,0.0,2.4882194682927143e-08,6.873239347188025e-14,0.0,2.7370414151219857e-13,3.5832661904927744e-12,0.0,1.4269180222927372e-11,1.7109777397501303e-12,0.0,6.813406713670528e-12,8.318202896569995e-13,0.0,3.312780319658392e-12,6.408109304571174e-14,0.0,2.5596300595064364e-13,8.602046365213029e-13,0.0,3.441205245211863e-12,1.6821929522819647e-12,0.0,7.1151436910278555e-12,7.336532438317555e-13,0.0,3.146015340702277e-12,9.87317472917707e-13,0.0,4.2411932919182995e-12,1.4320617620058637e-12,0.0,6.467640196851077e-12,9.189202132129827e-14,0.0,4.175306365131159e-13,1.9360361555330823e-12,0.0,8.883005939041087e-12
SSP1-1.9,2031,9.135779339775315e-15,0.0,4.084658829044919e-14,1.1086342195120157e-11,0.0,4.155218335634805e-11,2.492760871149244e-11,0.0,9.263864659095411e-11,1.1715031651489441e-12,0.0,4.920543154194808e-12,6.212985123877016e-12,0.0,2.609575656974028e-11,4.874565940474659e-13,0.0,2.0474133388298717e-12,6.695186954386881e-13,0.0,2.8121098870675345e-12,7.922328792286972e-14,0.0,3.327533536728574e-13,7.937783979162262e-13,0.0,3.3340250184623397e-12,6.0584332551238466e-09,0.0,2.544660839636365e-08,6.664276580636233e-14,0.0,2.799126923600002e-13,3.47432617884165e-12,0.0,1.4592850937506504e-11,1.6589598455685297e-12,0.0,6.967956493024681e-12,8.064855666965225e-13,0.0,3.387255168679223e-12,6.202515342130439e-14,0.0,2.6017858788935085e-13,8.31882694506577e-13,0.0,3.487223987379223e-12,1.571893501009607e-12,0.0,6.398004396800004e-12,6.791320961600421e-13,0.0,2.738106995302599e-12,9.128168074935702e-13,0.0,3.675476957658444e-12,1.2714382141431511e-12,0.0,4.86082152224416e-12,8.109295457600241e-14,0.0,3.070470860071431e-13,1.689894160833982e-12,0.0,6.277262836551953e-12
SSP1-1.9,2032,5.324696538728259e-15,0.0,2.739060601513123e-14,1.3435927371273425e-11,0.0,5.05451165263055e-11,2.964276899510985e-11,0.0,1.1114838378603009e-10,4.53527121520096e-13,0.0,2.6966584242201842e-12,2.4052493779825654e-12,0.0,1.4301539400217865e-11,1.8871036164569748e-13,0.0,1.1220660514499289e-12,2.5919254491095696e-13,0.0,1.5411509622324324e-12,3.066992117298167e-14,0.0,1.823624153371064e-13,3.0729753247060824e-13,0.0,1.82718175023679e-12,2.3454173039034065e-09,0.0,1.3945779713645278e-08,2.5799590342937386e-14,0.0,1.5340357685009806e-13,1.345025207018963e-12,0.0,7.997479512691139e-12,6.422375758899419e-13,0.0,3.818725372983205e-12,3.1224017278743867e-13,0.0,1.85670634696245e-12,2.4067431914462553e-14,0.0,1.434243314388997e-13,3.2316880694203896e-13,0.0,1.9279782776767717e-12,6.42045608896978e-13,0.0,3.968049233104722e-12,2.816442635615227e-13,0.0,1.752457435191439e-12,3.793317711206714e-13,0.0,2.3621595949056077e-12,5.686928828412261e-13,0.0,3.585429934556977e-12,3.6711907229089403e-14,0.0,2.313120351721575e-13,7.824767577196882e-13,0.0,4.915437673499304e-12
